attempt_index,time_hr,converged,volume_residual_ft3,energy_residual_btu,failure_reason,pattern,iterations,phase_fraction,bubble_phase
239,8.494240,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
240,8.497018,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
241,8.499796,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
242,8.502574,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
243,8.505352,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
244,8.508130,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
245,8.510908,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
246,8.513686,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
247,8.516464,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
248,8.519242,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
249,8.522020,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
250,8.524798,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
251,8.527576,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
252,8.530354,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
253,8.533133,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
254,8.535911,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
255,8.538689,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
256,8.541467,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
257,8.544245,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
258,8.547023,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
259,8.549801,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
260,8.552579,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
261,8.555357,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
262,8.558135,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
263,8.560913,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
264,8.563691,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
265,8.566469,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
266,8.569247,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
267,8.572025,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
268,8.574803,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
269,8.577581,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
270,8.580359,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
271,8.583138,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
272,8.585916,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
273,8.588694,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
274,8.591472,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
275,8.594250,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
276,8.597028,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
277,8.599806,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
278,8.602584,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
279,8.605362,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
280,8.608140,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
281,8.610918,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
282,8.613696,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
283,8.616474,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
284,8.619252,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
285,8.622030,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
286,8.624808,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
287,8.627586,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
288,8.630364,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
289,8.633142,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
290,8.635921,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
291,8.638699,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
292,8.641477,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
293,8.644255,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
294,8.647033,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
295,8.649811,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
296,8.652589,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
297,8.655367,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
298,8.658145,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
299,8.660923,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
300,8.663701,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
301,8.666479,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
302,8.669257,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
303,8.672035,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
304,8.674813,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
305,8.677591,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
306,8.680369,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
307,8.683147,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
308,8.685925,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
309,8.688704,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
310,8.691482,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
311,8.694260,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
312,8.697038,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
313,8.699816,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
314,8.702594,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
315,8.705372,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
316,8.708150,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
317,8.710928,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
318,8.713706,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
319,8.716484,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
320,8.719262,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
321,8.722040,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
322,8.724818,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
323,8.727596,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
324,8.730374,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
325,8.733152,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
326,8.735930,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
327,8.738708,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
328,8.741487,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
329,8.744265,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
330,8.747043,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
331,8.749821,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
332,8.752599,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
333,8.755377,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
334,8.758155,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
335,8.760933,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
336,8.763711,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
337,8.766489,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
338,8.769267,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
339,8.772045,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
340,8.774823,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
341,8.777601,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
342,8.780379,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
343,8.783157,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
344,8.785935,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
345,8.788713,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
346,8.791492,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
347,8.794270,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
348,8.797048,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
349,8.799826,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
350,8.802604,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
351,8.805382,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
352,8.808160,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
353,8.810938,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
354,8.813716,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
355,8.816494,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
356,8.819272,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
357,8.822050,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
358,8.824828,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
359,8.827606,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
360,8.830384,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,DRAIN
361,8.833162,0,5.084961,438288.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
362,8.835940,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
363,8.838718,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
364,8.841496,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
365,8.844275,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
366,8.847053,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
367,8.849831,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
368,8.852609,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
369,8.855387,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
370,8.858165,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
371,8.860943,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
372,8.863721,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
373,8.866499,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
374,8.869277,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
375,8.872055,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
376,8.874833,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
377,8.877611,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
378,8.880389,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
379,8.883167,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
380,8.885945,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
381,8.888723,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
382,8.891501,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
383,8.894279,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
384,8.897058,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
385,8.899836,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
386,8.902614,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
387,8.905392,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
388,8.908170,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
389,8.910948,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
390,8.913726,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
391,8.916504,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
392,8.919282,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
393,8.922060,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
394,8.924838,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
395,8.927616,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
396,8.930394,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
397,8.933172,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
398,8.935950,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
399,8.938728,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
400,8.941506,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
401,8.944284,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
402,8.947062,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
403,8.949841,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
404,8.952619,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
405,8.955397,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
406,8.958175,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
407,8.960953,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
408,8.963731,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
409,8.966509,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
410,8.969287,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
411,8.972065,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
412,8.974843,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
413,8.977621,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
414,8.980399,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
415,8.983177,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
416,8.985955,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
417,8.988733,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
418,8.991511,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
419,8.994289,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
420,8.997067,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,STABILIZE
421,8.999846,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
422,9.002624,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
423,9.005402,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
424,9.008180,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
425,9.010958,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
426,9.013736,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
427,9.016514,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
428,9.019292,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
429,9.022070,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
430,9.024848,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
431,9.027626,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
432,9.030404,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
433,9.033182,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
434,9.035960,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
435,9.038738,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
436,9.041516,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
437,9.044294,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
438,9.047072,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
439,9.049850,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
440,9.052629,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
441,9.055407,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
442,9.058185,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
443,9.060963,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
444,9.063741,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
445,9.066519,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
446,9.069297,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
447,9.072075,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
448,9.074853,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
449,9.077631,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
450,9.080409,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
451,9.083187,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
452,9.085965,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
453,9.088743,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
454,9.091521,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
455,9.094299,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
456,9.097077,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
457,9.099855,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
458,9.102633,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
459,9.105412,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
460,9.108190,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
461,9.110968,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
462,9.113746,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
463,9.116524,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
464,9.119302,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
465,9.122080,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
466,9.124858,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
467,9.127636,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
468,9.130414,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
469,9.133192,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
470,9.135970,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
471,9.138748,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
472,9.141526,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
473,9.144304,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
474,9.147082,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
475,9.149860,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
476,9.152638,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
477,9.155416,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
478,9.158195,0,6.761841,438712.000000,NO_VOLUME_BRACKET,NO_BRACKET,0,0.000000,PRESSURIZE
